0.3017501509	0.7905853953
0.3017501509	0.7664453832
0.3017501509	0.7423053712
0.3017501509	0.7181653591
0.3017501509	0.694025347
0.3017501509	0.6698853349
0.3017501509	0.6457453229
0.3017501509	0.6216053108
0.3017501509	0.5974652987
0.3017501509	0.5733252867
0.3017501509	0.5491852746
0.3017501509	0.5250452625
0.3017501509	0.5009052505
0.3017501509	0.4767652384
0.3017501509	0.4526252263
0.3017501509	0.4284852142
0.3017501509	0.4043452022
0.3017501509	0.3802051901
0.3017501509	0.356065178
0.3017501509	0.331925166
0.3017501509	0.3077851539
0.3017501509	0.2836451418
0.3017501509	0.2595051298
0.3017501509	0.2353651177
0.3017501509	0.2112251056
0.3258901629	0.2112251056
0.350030175	0.2112251056
0.3741701871	0.2112251056
0.3983101992	0.2112251056
0.4224502112	0.2112251056
0.4465902233	0.2112251056
0.4707302354	0.2112251056
0.4948702474	0.2112251056
0.5190102595	0.2112251056
0.5431502716	0.2112251056
0.5675393378	0.2134843909
0.5910983697	0.2201853565
0.6130255814	0.231099948
0.632574723	0.2458567085
0.6490804776	0.2639534206
0.661981104	0.2847741977
0.6708375544	0.3076104454
0.6753484168	0.3316849764
0.6753601729	0.3561784609
0.6708724224	0.3802573109
0.6620378973	0.4031020496
0.6491572634	0.4239352009
0.632668888	0.4420477489
0.6131339208	0.4568232685
0.5912171964	0.4677589036
0.5676646079	0.4744824811
0.5431502716	0.4767652384
0.5190102595	0.4767652384
0.4948702474	0.4767652384
0.4707302354	0.4767652384
0.4465902233	0.4767652384
0.4224502112	0.4767652384
0.3983101992	0.4767652384
0.3741701871	0.4767652384
0.350030175	0.4767652384
0.3258901629	0.4767652384
0.3017501509	0.4767652384
0.3258901629	0.4767652384
0.350030175	0.4767652384
0.3741701871	0.4767652384
0.3983101992	0.4767652384
0.4224502112	0.4767652384
0.4465902233	0.4767652384
0.4707302354	0.4767652384
0.4948702474	0.4767652384
0.5190102595	0.4767652384
0.5431502716	0.4767652384
0.5676964158	0.4786970618
0.5916381524	0.4844449643
0.6143859565	0.4938674132
0.6353797016	0.5067323968
0.6541024521	0.5227231363
0.6700931916	0.5414458868
0.6829581752	0.5624396319
0.6923806242	0.585187436
0.6981285266	0.6091291727
0.70006035	0.6336753168
0.6981285266	0.658221461
0.6923806242	0.6821631977
0.6829581752	0.7049110018
0.6700931916	0.7259047469
0.6541024521	0.7446274973
0.6353797016	0.7606182369
0.6143859565	0.7734832205
0.5916381524	0.7829056694
0.5676964158	0.7886535718
0.5431502716	0.7905853953
0.5190102595	0.7905853953
0.4948702474	0.7905853953
0.4707302354	0.7905853953
0.4465902233	0.7905853953
0.4224502112	0.7905853953
0.3983101992	0.7905853953
0.3741701871	0.7905853953
0.350030175	0.7905853953
0.3258901629	0.7905853953
0.3017501509	0.7905853953
