0.3400611621	0.7820279296
0.3400611621	0.2234365513
0.3400611621	0.247723133
0.3400611621	0.2720097146
0.3400611621	0.2962962963
0.3400611621	0.320582878
0.3400611621	0.3448694596
0.3400611621	0.3691560413
0.3400611621	0.393442623
0.3400611621	0.4177292046
0.3400611621	0.4420157863
0.3400611621	0.4663023679
0.3400611621	0.4905889496
0.3400611621	0.5148755313
0.3400611621	0.5391621129
0.3400611621	0.5634486946
0.3400611621	0.5877352763
0.3400611621	0.6120218579
0.3400611621	0.6363084396
0.3400611621	0.6605950213
0.3400611621	0.6848816029
0.3400611621	0.7091681846
0.3400611621	0.7334547662
0.3400611621	0.7577413479
0.3400611621	0.7820279296
0.3645259939	0.7820279296
0.3889908257	0.7820279296
0.4134556575	0.7820279296
0.4379204893	0.7820279296
0.4623853211	0.7820279296
0.4868501529	0.7820279296
0.5113149847	0.7820279296
0.5357798165	0.7820279296
0.5602446483	0.7820279296
0.5847094801	0.7820279296
0.6091743119	0.7820279296
0.6336391437	0.7820279296
0.6581039755	0.7820279296

