0.6972477064	0.3764420158
0.6957044064	0.3520906893
0.691098845	0.3281233978
0.6835036547	0.3049181197
0.6730386163	0.2828408162
0.6598687695	0.2622396595
0.6442018109	0.2434395423
0.6262848176	0.2267369534
0.6064003513	0.2123953029
0.584862002	0.200640767
0.5620094423	0.1916587218
0.5382030707	0.1855908195
0.513818328	0.1825327546
0.489239776	0.1825327546
0.4648550332	0.1855908195
0.4410486617	0.1916587218
0.418196102	0.200640767
0.3966577527	0.2123953029
0.3767732864	0.2267369534
0.3588562931	0.2434395423
0.3431893344	0.2622396595
0.3300194877	0.2828408162
0.3195544492	0.3049181197
0.311959259	0.3281233978
0.3073536976	0.3520906893
0.3058103976	0.3764420158
0.3212152905	0.3863369763
0.691098845	0.3962319369
0.3520250765	0.4061268974
0.6730386163	0.4160218579
0.3828348624	0.4259168185
0.6442018109	0.435811779
0.4136446483	0.4457067395
0.6064003513	0.4556017001
0.4444544343	0.4654966606
0.5620094423	0.4753916211
0.4752642202	0.4852865817
0.513818328	0.4951815422
0.5060740061	0.5050765027
0.4648550332	0.5149714633
0.536883792	0.5248664238
0.418196102	0.5347613843
0.567693578	0.5446563449
0.3767732864	0.5545513054
0.5985033639	0.5644462659
0.3431893344	0.5743412265
0.6293131498	0.584236187
0.3195544492	0.5941311475
0.6601229358	0.6040261081
0.3073536976	0.6139210686
0.6909327217	0.6238160291
0.3073536976	0.6337109897
0.7217125382	0.6435944141
0.7203281014	0.6680672528
0.7161922007	0.6922323383
0.7093568462	0.7157857872
0.6999079947	0.7384314078
0.6879644683	0.7598844247
0.6736764603	0.7798750597
0.6572236469	0.7981519246
0.6388129271	0.8144851822
0.6186758212	0.828669437
0.5970655594	0.8405263176
0.5742538973	0.8499067203
0.5505276983	0.8566926836
0.5261853267	0.8607988721
0.5015328949	0.862173649
0.4768804148	0.8607997263
0.4525378988	0.8566943814
0.4288114613	0.8499092403
0.4059994693	0.8405296281
0.3843887906	0.8286734963
0.364251186	0.8144899393
0.3458398919	0.7981573197
0.3293864358	0.7798810249
0.3150977249	0.759890885
0.3031534441	0.738438282
0.2937037963	0.7157929888
0.2868676137	0.6922397768
0.2827308632	0.6680748347
0.2813455659	0.6435944141

