0.2422018349	0.1809350334
0.2490275229	0.1978427444
0.255853211	0.2147504554
0.2626788991	0.2316581664
0.2695045872	0.2485658774
0.2763302752	0.2654735883
0.2831559633	0.2823812993
0.2899816514	0.2992890103
0.2968073394	0.3161967213
0.3036330275	0.3331044323
0.3104587156	0.3500121433
0.3172844037	0.3669198543
0.3241100917	0.3838275653
0.3309357798	0.4007352763
0.3377614679	0.4176429872
0.344587156	0.4345506982
0.351412844	0.4514584092
0.3582385321	0.4683661202
0.3650642202	0.4852738312
0.3718899083	0.5021815422
0.3787155963	0.5190892532
0.3855412844	0.5359969642
0.3923669725	0.5529046752
0.3991926606	0.5698123862
0.4060183486	0.5867200971
0.4128440367	0.6036278081
0.4196697248	0.6205355191
0.4264954128	0.6374432301
0.4333211009	0.6543509411
0.440146789	0.6712586521
0.4469724771	0.6881663631
0.4537981651	0.7050740741
0.4606238532	0.7219817851
0.4674495413	0.7388894961
0.4742752294	0.755797207
0.4811009174	0.772704918
0.4879266055	0.789612629
0.4947522936	0.80652034
0.5015779817	0.789612629
0.5084036697	0.772704918
0.5152293578	0.755797207
0.5220550459	0.7388894961
0.5288807339	0.7219817851
0.535706422	0.7050740741
0.5425321101	0.6881663631
0.5493577982	0.6712586521
0.5561834862	0.6543509411
0.5630091743	0.6374432301
0.5698348624	0.6205355191
0.5766605505	0.6036278081
0.5834862385	0.5867200971
0.5903119266	0.5698123862
0.5971376147	0.5529046752
0.6039633028	0.5359969642
0.6107889908	0.5190892532
0.6176146789	0.5021815422
0.624440367	0.4852738312
0.631266055	0.4683661202
0.6380917431	0.4514584092
0.6449174312	0.4345506982
0.6517431193	0.4176429872
0.6585688073	0.4007352763
0.6653944954	0.3838275653
0.6722201835	0.3669198543
0.6790458716	0.3500121433
0.6858715596	0.3331044323
0.6926972477	0.3161967213
0.6995229358	0.2992890103
0.7063486239	0.2823812993
0.7131743119	0.2654735883
0.72	0.2485658774
0.7268256881	0.2316581664
0.7336513761	0.2147504554
0.7404770642	0.1978427444
0.7473027523	0.1809350334
